timestamp,user_command,action,args,decision,success,message,telemetry
2026-07-02T11:41:48.183964+00:00,land,land,{},rejected,False,REDDEDİLDİ: Drone zaten yerde; iniş komutu gereksiz.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.228718+00:00,bana bir pizza soyle,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.272671+00:00,100,clarify,{},clarify,False,"Bir irtifa/sayı algılandı ancak ne yapılacağı belirsiz. Kalkış mı, alçalma mı istiyorsunuz?","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.326512+00:00,irtifa bilgisi ver,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.367873+00:00,roll acisini 30 dereceye ayarla,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.412834+00:00,motorlari sonsuza kadar calistir,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.451079+00:00,"20 metreye kalk, 30 40 noktasina git, durum bildir ve eve don",get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.495679+00:00,10 metreye kalk ve inis yap,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 87.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.538249+00:00,"25 metreye kalk, 10 10 noktasina git ve eve don",takeoff,"{""altitude"": 25.0}",rejected,False,REDDEDİLDİ: Drone zaten havada; tekrar kalkış reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 87.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.588942+00:00,10 metreye kalk,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:41:48.626372+00:00,Durum nedir?,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 25.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.287075+00:00,"Durum nedir, batarya ne kadar?",get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.297603+00:00,Kalkis yap,clarify,{},clarify,False,Kalkış komutu için hedef irtifa belirtilmedi. Lütfen kaç metreye kalkış yapılacağını belirtin (ör. '20 metreye kalk').,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.343932+00:00,500 metreye kalk,takeoff,"{""altitude"": 500.0}",rejected,False,REDDEDİLDİ: İstenen irtifa (500.0 m) maksimum güvenli sınırı (120.0 m) aşıyor. Komut reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.399147+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.452027+00:00,30 metreye tekrar kalk,takeoff,"{""altitude"": 30.0}",rejected,False,REDDEDİLDİ: Drone zaten havada; tekrar kalkış reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.504731+00:00,Su an nerede ve hangi moddasin?,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.560271+00:00,"40, 30 noktasina git",go_to,"{""x"": 40.0, ""y"": 30.0}",approved,True,"(40.0, 30.0) konumuna gidiş onaylandı.","{""x"": 40.0, ""y"": 30.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 91.5, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.612951+00:00,50 60 25 koordinatina git,go_to,"{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0}",approved,True,"(50.0, 60.0) konumuna gidiş onaylandı.","{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.663603+00:00,10 10 500 noktasina git,go_to,"{""x"": 10.0, ""y"": 10.0, ""altitude"": 500.0}",rejected,False,REDDEDİLDİ: Hedef irtifa (500.0 m) maksimum sınırı (120.0 m) aşıyor.,"{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.714936+00:00,ileri git,clarify,{},clarify,False,"Gidilecek konum için en az x ve y koordinatı gerekli (ör. '30, 40 noktasına git' veya 'x=30 y=40 25 metrede git'). Varsayım yapılmadı.","{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.767338+00:00,return to home please,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.816416+00:00,inis yap,land,{},rejected,False,REDDEDİLDİ: Drone zaten yerde; iniş komutu gereksiz.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.867023+00:00,20 20 noktasina git,go_to,"{""x"": 20.0, ""y"": 20.0}",rejected,False,REDDEDİLDİ: go_to için drone önce havada olmalıdır (kalkış yapın).,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.918696+00:00,15 metreye cik,takeoff,"{""altitude"": 15.0}",approved,True,15.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 15.0, ""mode"": ""HOVER"", ""battery"": 75.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:37.977076+00:00,land,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.028038+00:00,bana bir pizza soyle,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş, bir konuma gitme.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.077478+00:00,100,clarify,{},clarify,False,"Bir irtifa/sayı algılandı ancak ne yapılacağı belirsiz. Kalkış mı, alçalma mı istiyorsunuz?","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.131103+00:00,irtifa bilgisi ver,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.184746+00:00,roll acisini 30 dereceye ayarla,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.243987+00:00,motorlari sonsuza kadar calistir,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.308269+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 67.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.353825+00:00,30 40 noktasina git,go_to,"{""x"": 30.0, ""y"": 40.0}",approved,True,"(30.0, 40.0) konumuna gidiş onaylandı.","{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.411773+00:00,durum bildir,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.466619+00:00,eve don,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.524251+00:00,"20 metreye kalk, 30 40 noktasina git, durum bildir ve eve don",mission_plan,"{""steps"": [""20 metreye kalk"", ""30 40 noktasina git"", ""durum bildir"", ""eve don""]}",approved,True,20 metreye kalk; 30 40 noktasina git; durum bildir; eve don,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.595245+00:00,10 metreye kalk,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 51.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.647301+00:00,inis yap,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 48.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.695826+00:00,10 metreye kalk ve inis yap,mission_plan,"{""steps"": [""10 metreye kalk"", ""inis yap""]}",approved,True,10 metreye kalk; inis yap,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 48.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.749053+00:00,25 metreye kalk,takeoff,"{""altitude"": 25.0}",approved,True,25.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 43.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.808213+00:00,10 10 noktasina git,go_to,"{""x"": 10.0, ""y"": 10.0}",approved,True,"(10.0, 10.0) konumuna gidiş onaylandı.","{""x"": 10.0, ""y"": 10.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 41.31, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.866942+00:00,eve don,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 35.6, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.920874+00:00,"25 metreye kalk, 10 10 noktasina git ve eve don",mission_plan,"{""steps"": [""25 metreye kalk"", ""10 10 noktasina git"", ""eve don""]}",approved,True,25 metreye kalk; 10 10 noktasina git; eve don,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 35.6, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:38.980717+00:00,10 metreye kalk,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:47:39.031891+00:00,Durum nedir?,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 25.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:58.763974+00:00,"Durum nedir, batarya ne kadar?",get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:58.773799+00:00,Kalkis yap,clarify,{},clarify,False,Kalkış komutu için hedef irtifa belirtilmedi. Lütfen kaç metreye kalkış yapılacağını belirtin (ör. '20 metreye kalk').,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:58.816095+00:00,500 metreye kalk,takeoff,"{""altitude"": 500.0}",rejected,False,REDDEDİLDİ: İstenen irtifa (500.0 m) maksimum güvenli sınırı (120.0 m) aşıyor. Komut reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:58.860927+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:58.907905+00:00,30 metreye tekrar kalk,takeoff,"{""altitude"": 30.0}",rejected,False,REDDEDİLDİ: Drone zaten havada; tekrar kalkış reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:58.953237+00:00,Su an nerede ve hangi moddasin?,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:58.999007+00:00,"40, 30 noktasina git",go_to,"{""x"": 40.0, ""y"": 30.0}",approved,True,"(40.0, 30.0) konumuna gidiş onaylandı.","{""x"": 40.0, ""y"": 30.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 91.5, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.043541+00:00,50 60 25 koordinatina git,go_to,"{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0}",approved,True,"(50.0, 60.0) konumuna gidiş onaylandı.","{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.095016+00:00,10 10 500 noktasina git,go_to,"{""x"": 10.0, ""y"": 10.0, ""altitude"": 500.0}",rejected,False,REDDEDİLDİ: Hedef irtifa (500.0 m) maksimum sınırı (120.0 m) aşıyor.,"{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.137054+00:00,ileri git,clarify,{},clarify,False,"Gidilecek konum için en az x ve y koordinatı gerekli (ör. '30, 40 noktasına git' veya 'x=30 y=40 25 metrede git'). Varsayım yapılmadı.","{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.183808+00:00,return to home please,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.240291+00:00,inis yap,land,{},rejected,False,REDDEDİLDİ: Drone zaten yerde; iniş komutu gereksiz.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.291092+00:00,20 20 noktasina git,go_to,"{""x"": 20.0, ""y"": 20.0}",rejected,False,REDDEDİLDİ: go_to için drone önce havada olmalıdır (kalkış yapın).,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.331646+00:00,15 metreye cik,takeoff,"{""altitude"": 15.0}",approved,True,15.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 15.0, ""mode"": ""HOVER"", ""battery"": 75.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.374644+00:00,land,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.416738+00:00,bana bir pizza soyle,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş, bir konuma gitme.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.459127+00:00,100,clarify,{},clarify,False,"Bir irtifa/sayı algılandı ancak ne yapılacağı belirsiz. Kalkış mı, alçalma mı istiyorsunuz?","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.507998+00:00,irtifa bilgisi ver,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.559075+00:00,roll acisini 30 dereceye ayarla,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.610789+00:00,motorlari sonsuza kadar calistir,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.669778+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 67.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.740271+00:00,30 40 noktasina git,go_to,"{""x"": 30.0, ""y"": 40.0}",approved,True,"(30.0, 40.0) konumuna gidiş onaylandı.","{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.786753+00:00,durum bildir,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.849292+00:00,eve don,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.902746+00:00,"20 metreye kalk, 30 40 noktasina git, durum bildir ve eve don",mission_plan,"{""steps"": [""20 metreye kalk"", ""30 40 noktasina git"", ""durum bildir"", ""eve don""]}",approved,True,20 metreye kalk; 30 40 noktasina git; durum bildir; eve don,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:49:59.949853+00:00,10 metreye kalk,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 51.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0}"
2026-07-02T11:50:00.000908+00:00,inis yap,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 48.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0}"
